19:00:44 - 開始處理語言: zh-MO
19:00:44 - 目標業態: enterprises, public_sector, training_institutions
19:00:44 - 跳過空白替換結果 - 公部門: alert.compulsoryNotTaken.thresholdInfo
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.compulsoryNotTaken.thresholdInfo
19:00:44 - 跳過空白替換結果 - 企業: alert.courseAttendanceRate.instructor
19:00:44 - 跳過空白替換結果 - 公部門: alert.courseAttendanceRate.instructor
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.courseAttendanceRate.instructor
19:00:44 - 跳過空白替換結果 - 企業: alert.departmentUserAlert.enrollmentUser
19:00:44 - 跳過空白替換結果 - 公部門: alert.departmentUserAlert.enrollmentUser
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.departmentUserAlert.enrollmentUser
19:00:44 - 跳過空白替換結果 - 企業: alert.departmentUserAlert.departmentUser
19:00:44 - 跳過空白替換結果 - 公部門: alert.departmentUserAlert.departmentUser
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.departmentUserAlert.departmentUser
19:00:44 - 跳過空白替換結果 - 企業: alert.departmentUserAlert.student
19:00:44 - 跳過空白替換結果 - 公部門: alert.departmentUserAlert.student
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.departmentUserAlert.student
19:00:44 - 跳過空白替換結果 - 企業: alert.departmentUserAlert.counsellor
19:00:44 - 跳過空白替換結果 - 公部門: alert.departmentUserAlert.counsellor
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.departmentUserAlert.counsellor
19:00:44 - 跳過空白替換結果 - 企業: alert.departmentUserAlert.departmentUserAbsent.info
19:00:44 - 跳過空白替換結果 - 公部門: alert.departmentUserAlert.departmentUserAbsent.info
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.departmentUserAlert.departmentUserAbsent.info
19:00:44 - 跳過空白替換結果 - 企業: alert.departmentUserAlert.continuousAbsence.info
19:00:44 - 跳過空白替換結果 - 公部門: alert.departmentUserAlert.continuousAbsence.info
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.departmentUserAlert.continuousAbsence.info
19:00:44 - 跳過空白替換結果 - 企業: alert.departmentUserAlert.departmentUserOnLeave.info
19:00:44 - 跳過空白替換結果 - 公部門: alert.departmentUserAlert.departmentUserOnLeave.info
19:00:44 - 跳過空白替換結果 - 培訓機構: alert.departmentUserAlert.departmentUserOnLeave.info
19:00:44 - 跳過空白替換結果 - 企業: validationErr.semesterCodeNotFound
19:00:44 - 跳過空白替換結果 - 公部門: validationErr.semesterCodeNotFound
19:00:44 - 跳過空白替換結果 - 培訓機構: validationErr.semesterCodeNotFound
19:00:44 - 跳過空白替換結果 - 企業: coursePublish.confirmPublishNote
19:00:44 - 跳過空白替換結果 - 公部門: coursePublish.confirmPublishNote
19:00:44 - 跳過空白替換結果 - 培訓機構: coursePublish.confirmPublishNote
19:00:44 - 跳過空白替換結果 - 企業: coursePublish.cancelPublishTips
19:00:44 - 跳過空白替換結果 - 公部門: coursePublish.cancelPublishTips
19:00:44 - 跳過空白替換結果 - 培訓機構: coursePublish.cancelPublishTips
19:00:44 - 跳過空白替換結果 - 企業: exam.mediaPlayLimitTip
19:00:44 - 跳過空白替換結果 - 公部門: exam.mediaPlayLimitTip
19:00:44 - 跳過空白替換結果 - 培訓機構: exam.mediaPlayLimitTip
19:00:44 - 跳過空白替換結果 - 企業: exam.notForward
19:00:44 - 跳過空白替換結果 - 公部門: exam.notForward
19:00:44 - 跳過空白替換結果 - 培訓機構: exam.notForward
19:00:44 - 跳過空白替換結果 - 企業: exam.disableDevtoolDesc
19:00:44 - 跳過空白替換結果 - 公部門: exam.disableDevtoolDesc
19:00:44 - 跳過空白替換結果 - 培訓機構: exam.disableDevtoolDesc
19:00:44 - 跳過空白替換結果 - 企業: randomSelectSubject.scoreTip
19:00:44 - 跳過空白替換結果 - 公部門: randomSelectSubject.scoreTip
19:00:44 - 跳過空白替換結果 - 培訓機構: randomSelectSubject.scoreTip
19:00:44 - 跳過空白替換結果 - 企業: captureManage.instructorSetting
19:00:44 - 跳過空白替換結果 - 公部門: captureManage.instructorSetting
19:00:44 - 跳過空白替換結果 - 培訓機構: captureManage.instructorSetting
19:00:44 - 跳過空白替換結果 - 企業: captureManage.instructorSettingTips
19:00:44 - 跳過空白替換結果 - 公部門: captureManage.instructorSettingTips
19:00:44 - 跳過空白替換結果 - 培訓機構: captureManage.instructorSettingTips
19:00:44 - 跳過空白替換結果 - 企業: subjectEdit.notice
19:00:44 - 跳過空白替換結果 - 公部門: subjectEdit.notice
19:00:44 - 跳過空白替換結果 - 培訓機構: subjectEdit.notice
19:00:44 - 跳過空白替換結果 - 企業: rollcallPage.tips.rollcallDefaultScoring
19:00:44 - 跳過空白替換結果 - 公部門: rollcallPage.tips.rollcallDefaultScoring
19:00:44 - 跳過空白替換結果 - 培訓機構: rollcallPage.tips.rollcallDefaultScoring
19:00:44 - 跳過空白替換結果 - 企業: rollcallPage.tips.notStartedRollcallRule
19:00:44 - 跳過空白替換結果 - 公部門: rollcallPage.tips.notStartedRollcallRule
19:00:44 - 跳過空白替換結果 - 培訓機構: rollcallPage.tips.notStartedRollcallRule
19:00:44 - 跳過空白替換結果 - 企業: rollcallPage.rollcallLeaveSystemMessage
19:00:44 - 跳過空白替換結果 - 公部門: rollcallPage.rollcallLeaveSystemMessage
19:00:44 - 跳過空白替換結果 - 培訓機構: rollcallPage.rollcallLeaveSystemMessage
19:00:44 - 跳過空白替換結果 - 企業: leftTimeUpdatedWarning
19:00:44 - 跳過空白替換結果 - 公部門: leftTimeUpdatedWarning
19:00:44 - 跳過空白替換結果 - 培訓機構: leftTimeUpdatedWarning
19:00:44 - 跳過空白替換結果 - 企業: healthReport.studentReport.title
19:00:44 - 跳過空白替換結果 - 公部門: healthReport.studentReport.title
19:00:44 - 跳過空白替換結果 - 培訓機構: healthReport.studentReport.title
19:00:44 - 跳過空白替換結果 - 企業: healthReport.studentReport.description
19:00:44 - 跳過空白替換結果 - 公部門: healthReport.studentReport.description
19:00:44 - 跳過空白替換結果 - 培訓機構: healthReport.studentReport.description
19:00:44 - 跳過空白替換結果 - 企業: healthReport.instructorReport.title
19:00:44 - 跳過空白替換結果 - 公部門: healthReport.instructorReport.title
19:00:44 - 跳過空白替換結果 - 培訓機構: healthReport.instructorReport.title
19:00:44 - 跳過空白替換結果 - 企業: healthReport.instructorReport.description
19:00:44 - 跳過空白替換結果 - 公部門: healthReport.instructorReport.description
19:00:44 - 跳過空白替換結果 - 培訓機構: healthReport.instructorReport.description
19:00:44 - 跳過空白替換結果 - 企業: logReport.klass
19:00:44 - 跳過空白替換結果 - 公部門: logReport.klass
19:00:44 - 跳過空白替換結果 - 培訓機構: logReport.klass
19:00:44 - 跳過空白替換結果 - 企業: teachingWeekReport.weeks
19:00:44 - 跳過空白替換結果 - 公部門: teachingWeekReport.weeks
19:00:44 - 跳過空白替換結果 - 培訓機構: teachingWeekReport.weeks
19:00:44 - 跳過空白替換結果 - 企業: teachingWeekReport.teamsMeetingCourse
19:00:44 - 跳過空白替換結果 - 公部門: teachingWeekReport.teamsMeetingCourse
19:00:44 - 跳過空白替換結果 - 培訓機構: teachingWeekReport.teamsMeetingCourse
19:00:44 - 跳過空白替換結果 - 企業: logType.download_course_exam_papers
19:00:44 - 跳過空白替換結果 - 公部門: logType.download_course_exam_papers
19:00:44 - 跳過空白替換結果 - 培訓機構: logType.download_course_exam_papers
19:00:44 - 跳過空白替換結果 - 企業: logType.exam_recalculate_original_score
19:00:44 - 跳過空白替換結果 - 公部門: logType.exam_recalculate_original_score
19:00:44 - 跳過空白替換結果 - 培訓機構: logType.exam_recalculate_original_score
19:00:44 - 跳過空白替換結果 - 企業: logType.exam_recalculate_final_score
19:00:44 - 跳過空白替換結果 - 公部門: logType.exam_recalculate_final_score
19:00:44 - 跳過空白替換結果 - 培訓機構: logType.exam_recalculate_final_score
19:00:44 - 跳過空白替換結果 - 企業: logType.send_course_enrollments_mail
19:00:44 - 跳過空白替換結果 - 公部門: logType.send_course_enrollments_mail
19:00:44 - 跳過空白替換結果 - 培訓機構: logType.send_course_enrollments_mail
19:00:44 - 跳過空白替換結果 - 企業: logType.send_course_enrollments_stat_completeness_mail
19:00:44 - 跳過空白替換結果 - 公部門: logType.send_course_enrollments_stat_completeness_mail
19:00:44 - 跳過空白替換結果 - 培訓機構: logType.send_course_enrollments_stat_completeness_mail
19:00:44 - 跳過空白替換結果 - 企業: logType.edit_enrollment_score_book
19:00:44 - 跳過空白替換結果 - 公部門: logType.edit_enrollment_score_book
19:00:44 - 跳過空白替換結果 - 培訓機構: logType.edit_enrollment_score_book
19:00:44 - 跳過空白替換結果 - 企業: logType.edit_online_student
19:00:44 - 跳過空白替換結果 - 公部門: logType.edit_online_student
19:00:44 - 跳過空白替換結果 - 培訓機構: logType.edit_online_student
19:00:44 - 跳過空白替換結果 - 企業: logType.publish_course_partial_score
19:00:44 - 跳過空白替換結果 - 公部門: logType.publish_course_partial_score
19:00:44 - 跳過空白替換結果 - 培訓機構: logType.publish_course_partial_score
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.studentNum
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.studentNum
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.studentNum
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.interaction.tips
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.interaction.tips
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.interaction.tips
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.actionStatisticTips
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.actionStatisticTips
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.actionStatisticTips
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.performanceRank
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.performanceRank
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.performanceRank
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.courseware.tips
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.courseware.tips
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.courseware.tips
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.performance.title
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.performance.title
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.performance.title
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.performance.tips
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.performance.tips
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.performance.tips
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.performance.chartName
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.performance.chartName
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.performance.chartName
19:00:44 - 跳過空白替換結果 - 企業: inclassReport.teacherIncluded
19:00:44 - 跳過空白替換結果 - 公部門: inclassReport.teacherIncluded
19:00:44 - 跳過空白替換結果 - 培訓機構: inclassReport.teacherIncluded
19:00:44 - 跳過空白替換結果 - 企業: richTextAttachment.toggleOpenWarning
19:00:44 - 跳過空白替換結果 - 公部門: richTextAttachment.toggleOpenWarning
19:00:44 - 跳過空白替換結果 - 培訓機構: richTextAttachment.toggleOpenWarning
19:00:44 - 跳過空白替換結果 - 企業: homeworkDuplicate.buttonTip
19:00:44 - 跳過空白替換結果 - 公部門: homeworkDuplicate.buttonTip
19:00:44 - 跳過空白替換結果 - 培訓機構: homeworkDuplicate.buttonTip
19:00:44 - 跳過空白替換結果 - 企業: homeworkDuplicate.instructorTip
19:00:44 - 跳過空白替換結果 - 公部門: homeworkDuplicate.instructorTip
19:00:44 - 跳過空白替換結果 - 培訓機構: homeworkDuplicate.instructorTip
19:00:44 - 跳過空白替換結果 - 企業: homeworkDuplicate.undergraduateVersion
19:00:44 - 跳過空白替換結果 - 公部門: homeworkDuplicate.undergraduateVersion
19:00:44 - 跳過空白替換結果 - 培訓機構: homeworkDuplicate.undergraduateVersion
19:00:44 - 跳過空白替換結果 - 企業: homeworkDuplicate.studentViewRateTip
19:00:44 - 跳過空白替換結果 - 公部門: homeworkDuplicate.studentViewRateTip
19:00:44 - 跳過空白替換結果 - 培訓機構: homeworkDuplicate.studentViewRateTip
19:00:44 - 跳過空白替換結果 - 企業: portal.instructor
19:00:44 - 跳過空白替換結果 - 公部門: portal.instructor
19:00:44 - 跳過空白替換結果 - 培訓機構: portal.instructor
19:00:44 - 跳過空白替換結果 - 企業: activityPublish.publishCancelTips
19:00:44 - 跳過空白替換結果 - 公部門: activityPublish.publishCancelTips
19:00:44 - 跳過空白替換結果 - 培訓機構: activityPublish.publishCancelTips
19:00:44 - 跳過空白替換結果 - 企業: activityPublish.timeTip
19:00:44 - 跳過空白替換結果 - 公部門: activityPublish.timeTip
19:00:44 - 跳過空白替換結果 - 培訓機構: activityPublish.timeTip
19:00:44 - 跳過空白替換結果 - 企業: activityPublish.publishedTip
19:00:44 - 跳過空白替換結果 - 公部門: activityPublish.publishedTip
19:00:44 - 跳過空白替換結果 - 培訓機構: activityPublish.publishedTip
19:00:44 - 跳過空白替換結果 - 企業: activityPublish.unpublishedTip
19:00:44 - 跳過空白替換結果 - 公部門: activityPublish.unpublishedTip
19:00:44 - 跳過空白替換結果 - 培訓機構: activityPublish.unpublishedTip
19:00:44 - 跳過空白替換結果 - 企業: activityPublish.saveButtonTipsy.publishByHand
19:00:44 - 跳過空白替換結果 - 公部門: activityPublish.saveButtonTipsy.publishByHand
19:00:44 - 跳過空白替換結果 - 培訓機構: activityPublish.saveButtonTipsy.publishByHand
19:00:44 - 跳過空白替換結果 - 企業: activityPublish.saveButtonTipsy.publishByStart
19:00:44 - 跳過空白替換結果 - 公部門: activityPublish.saveButtonTipsy.publishByStart
19:00:44 - 跳過空白替換結果 - 培訓機構: activityPublish.saveButtonTipsy.publishByStart
19:00:44 - 跳過空白替換結果 - 企業: batchEditActivityPublishTime.examSubmitEndTimeWarning
19:00:44 - 跳過空白替換結果 - 公部門: batchEditActivityPublishTime.examSubmitEndTimeWarning
19:00:44 - 跳過空白替換結果 - 培訓機構: batchEditActivityPublishTime.examSubmitEndTimeWarning
19:00:44 - 跳過空白替換結果 - 企業: completeness.noData
19:00:44 - 跳過空白替換結果 - 公部門: completeness.noData
19:00:44 - 跳過空白替換結果 - 培訓機構: completeness.noData
19:00:44 - 跳過空白替換結果 - 企業: virtualExperimentSubmitClosedTimeTips
19:00:44 - 跳過空白替換結果 - 公部門: virtualExperimentSubmitClosedTimeTips
19:00:44 - 跳過空白替換結果 - 培訓機構: virtualExperimentSubmitClosedTimeTips
19:00:44 - 跳過空白替換結果 - 企業: danmuActivity.message.processing
19:00:44 - 跳過空白替換結果 - 公部門: danmuActivity.message.processing
19:00:44 - 跳過空白替換結果 - 培訓機構: danmuActivity.message.processing
19:00:44 - 跳過空白替換結果 - 企業: courseAttendanceRateAlert.secondHalf
19:00:44 - 跳過空白替換結果 - 公部門: courseAttendanceRateAlert.secondHalf
19:00:44 - 跳過空白替換結果 - 培訓機構: courseAttendanceRateAlert.secondHalf
